ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpending,TotalChildren,Education_Encoded,Marital_Encoded,Edu_Basic,Edu_Graduate,Edu_Postgraduate,Mar_Married,Mar_Single
10203,1990,Graduation,Single,0.14218823751534032,1,0,30-06-2013,0.7777777777777778,11,7,9,3,1,11,1,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.09090909090909094,0.01772879731672257,0.3333333333333333,1,0,False,True,False,False,True
4607,1959,Graduation,Together,0.4271059504704365,0,0,23-08-2013,0.24242424242424243,227,23,389,42,21,75,1,0.36363636363636365,0.4545454545454546,0.5384615384615385,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.6545454545454544,0.3699089602299952,0.0,1,1,False,True,False,True,False
3696,1965,Graduation,Divorced,0.1707290978319016,1,1,27-01-2014,0.6767676767676768,27,1,12,2,0,10,2,0.18181818181818182,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.5454545454545455,0.02252036415908002,0.6666666666666666,1,0,False,True,False,False,True
9214,1991,Graduation,Married,0.24663456999905597,0,0,16-08-2013,0.48484848484848486,179,2,64,38,17,58,1,0.4545454545454546,0.09090909090909091,0.46153846153846156,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.07272727272727275,0.16914230953521803,0.0,1,1,False,True,False,True,False
2258,1986,Graduation,Married,0.18488939236602792,1,0,04-12-2012,0.7676767676767677,8,4,15,7,6,2,1,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.1636363636363637,0.01772879731672257,0.3333333333333333,1,1,False,True,False,True,False
4322,1958,PhD,Together,0.4679882941565185,0,0,27-11-2013,0.20202020202020204,881,38,319,16,25,12,1,0.36363636363636365,0.4545454545454546,0.7692307692307693,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.6727272727272727,0.6161954959271682,0.0,2,1,False,False,True,True,False
713,1977,Master,Married,0.2948550929859341,0,0,08-06-2014,0.7272727272727273,141,15,153,67,31,35,1,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.21428571428571427,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.20939147101102062,0.0,2,1,False,False,True,True,False
3281,1960,PhD,Married,0.2873092293653041,1,1,03-11-2013,0.696969696969697,206,10,67,30,27,71,6,0.36363636363636365,0.09090909090909091,0.6153846153846154,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.6363636363636364,0.19453761379971252,0.6666666666666666,2,1,False,False,True,True,False
702,1975,2n Cycle,Widow,0.27804525000786684,0,1,15-02-2013,0.8080808080808082,162,61,83,97,57,61,4,0.36363636363636365,0.2727272727272727,0.6153846153846154,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.36363636363636365,0.24724484906564448,0.3333333333333333,0,0,True,False,False,False,True
2004,1969,Graduation,Single,0.43536297554989145,0,1,18-09-2013,0.6565656565656566,619,54,260,127,54,54,1,0.36363636363636365,0.6363636363636364,0.38461538461538464,0.07142857142857142,0,0,0,0,0,0,3,11,0,0.4727272727272728,0.5572592237661715,0.3333333333333333,1,0,False,True,False,False,True
4437,1962,Graduation,Married,0.38902419836999275,1,1,24-04-2013,0.6565656565656566,112,6,92,3,9,38,2,0.2727272727272727,0.18181818181818182,0.38461538461538464,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.6,0.122184954480115,0.6666666666666666,1,1,False,True,False,True,False
8724,1982,Graduation,Single,0.15774568111016712,1,0,17-06-2013,0.5757575757575758,11,3,22,2,2,6,2,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.23636363636363633,0.01964542405366555,0.3333333333333333,1,0,False,True,False,False,True
10741,1951,Master,Together,0.27596840680952833,0,1,11-04-2013,0.7070707070707072,172,12,112,8,0,15,4,0.5454545454545454,0.09090909090909091,0.38461538461538464,0.5,0,0,0,0,0,0,3,11,0,0.7999999999999999,0.15045519885002398,0.3333333333333333,2,1,False,False,True,True,False
1991,1967,Graduation,Together,0.2607319298908084,0,1,18-01-2014,0.0,78,0,11,0,0,7,1,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.5090909090909091,0.04360325826545281,0.3333333333333333,1,1,False,True,False,True,False
11096,1952,2n Cycle,Together,0.33824223543849713,0,1,08-08-2013,0.5050505050505051,99,4,32,37,54,6,2,0.18181818181818182,0.09090909090909091,0.5384615384615385,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.7818181818181819,0.10876856732151413,0.3333333333333333,0,1,True,False,False,True,False
304,1981,Master,Single,0.1223575317033261,1,0,23-12-2013,0.6767676767676768,19,3,19,4,5,26,3,0.2727272727272727,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.2545454545454545,0.03402012458073791,0.3333333333333333,2,0,False,False,True,False,True
3665,1977,2n Cycle,Together,0.13727933541017656,1,0,07-11-2013,0.4646464646464647,1,9,8,11,3,22,3,0.2727272727272727,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.02347867752755151,0.3333333333333333,0,1,True,False,False,True,False
10591,1969,Graduation,Widow,0.2525944806318638,0,1,06-08-2012,0.37373737373737376,63,10,83,7,19,19,2,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.5,0,0,0,0,0,0,3,11,0,0.4727272727272728,0.09391471011020604,0.3333333333333333,1,0,False,True,False,False,True
5036,1984,PhD,Single,0.2467541458195664,1,0,28-11-2012,0.38383838383838387,252,3,42,4,3,102,2,0.36363636363636365,0.4545454545454546,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.19999999999999996,0.1921418303785338,0.3333333333333333,2,0,False,False,True,False,True
8541,1990,2n Cycle,Married,0.13330186601214639,1,0,08-03-2014,0.98989898989899,8,4,10,6,7,6,2,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.09090909090909094,0.017249640632486823,0.3333333333333333,0,1,True,False,False,True,False
4368,1980,Graduation,Married,0.27910255199974826,1,0,03-12-2013,0.7272727272727273,42,7,43,20,12,10,1,0.2727272727272727,0.0,0.3076923076923077,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.2727272727272727,0.06181121226641113,0.3333333333333333,1,1,False,True,False,True,False
2256,1973,Master,Married,0.14888448346392275,1,1,29-03-2014,0.33333333333333337,17,0,3,0,0,1,2,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.4,0.007666506947771922,0.6666666666666666,2,1,False,False,True,True,False
4279,1963,2n Cycle,Single,0.2268542119009409,1,1,31-03-2014,0.8787878787878789,15,4,10,3,4,18,2,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.21428571428571427,0,0,0,0,0,0,3,11,0,0.5818181818181819,0.02347867752755151,0.6666666666666666,0,0,True,False,False,False,True
9240,1971,PhD,Single,0.3587400484596746,0,1,07-02-2014,0.7373737373737375,458,0,24,6,4,34,2,0.5454545454545454,0.18181818181818182,0.6153846153846154,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.4363636363636364,0.2496406324868232,0.3333333333333333,2,0,False,False,True,False,True
9460,1963,Graduation,Married,0.11905346297869664,0,0,18-04-2013,0.7474747474747475,30,3,47,19,21,42,1,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.5818181818181819,0.07522759942501198,0.0,1,1,False,True,False,True,False
8692,1952,Graduation,Together,0.25148683092608326,1,1,12-09-2012,0.5050505050505051,90,17,97,15,6,15,6,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.7818181818181819,0.1126018207954001,0.6666666666666666,1,1,False,True,False,True,False
448,1978,PhD,Single,0.32334560558859626,1,0,01-03-2013,0.5757575757575758,308,85,137,102,45,118,2,0.5454545454545454,0.18181818181818182,0.8461538461538463,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.3785337805462386,0.3333333333333333,2,0,False,False,True,False,True
8420,1970,2n Cycle,Married,0.07434469303628183,0,0,03-08-2013,0.27272727272727276,7,4,13,15,8,17,2,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.02827024436990896,0.0,0,1,True,False,False,True,False
7685,1978,Graduation,Married,0.1858900531797728,1,0,09-09-2013,0.04040404040404041,30,8,12,8,8,12,1,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.03497843794920939,0.3333333333333333,1,1,False,True,False,True,False
9780,1971,Master,Together,0.4279366877497719,0,1,25-06-2013,0.12121212121212122,465,25,132,136,0,37,2,0.7272727272727273,0.2727272727272727,1.0,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.4363636363636364,0.3785337805462386,0.3333333333333333,2,1,False,False,True,True,False
10232,1963,PhD,Divorced,0.28507504956103086,0,1,05-11-2013,0.09090909090909091,174,18,81,28,6,24,3,0.2727272727272727,0.18181818181818182,0.5384615384615385,0.21428571428571427,0,0,0,0,0,0,3,11,0,0.5818181818181819,0.1562050790608529,0.3333333333333333,2,0,False,False,True,False,True
4184,1950,PhD,Together,0.3062085024701847,0,1,07-06-2014,0.48484848484848486,189,2,29,3,2,40,2,0.2727272727272727,0.18181818181818182,0.38461538461538464,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.8181818181818182,0.12458073790129372,0.3333333333333333,2,1,False,False,True,True,False
9120,1962,Graduation,Single,0.39688473520249223,0,1,05-12-2012,0.8080808080808082,747,10,161,65,40,42,4,0.36363636363636365,0.18181818181818182,0.6923076923076923,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.6,0.5079060852898898,0.3333333333333333,1,0,False,True,False,False,True
891,1951,Master,Together,0.1623462034676988,1,1,07-09-2013,0.6060606060606061,6,0,2,2,0,1,1,0.09090909090909091,0.0,0.15384615384615385,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.7999999999999999,0.0028749401054144704,0.6666666666666666,2,1,False,False,True,True,False
10381,1979,Graduation,Single,0.2781018911860033,0,1,05-07-2013,0.43434343434343436,14,0,3,0,0,4,1,0.09090909090909091,0.0,0.15384615384615385,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.2909090909090909,0.007666506947771922,0.3333333333333333,1,0,False,True,False,False,True
3525,1970,Graduation,Together,0.21837062210893987,1,1,07-12-2012,0.19191919191919193,12,0,4,0,0,1,1,0.09090909090909091,0.0,0.15384615384615385,0.5,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.005749880210828942,0.6666666666666666,1,1,False,True,False,True,False
6818,1974,Graduation,Married,0.26109695081657697,0,1,12-09-2012,0.26262626262626265,98,0,106,49,10,106,5,0.4545454545454546,0.09090909090909091,0.38461538461538464,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.38181818181818183,0.17441303306181122,0.3333333333333333,1,1,False,True,False,True,False
3526,1968,PhD,Married,0.2198999339186255,1,1,27-01-2014,0.5858585858585859,32,0,5,0,0,1,2,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.49090909090909085,0.01581217057977959,0.6666666666666666,2,1,False,False,True,True,False
8181,1978,2n Cycle,Single,0.22084395355423392,1,0,13-09-2013,0.42424242424242425,51,12,49,17,24,24,3,0.36363636363636365,0.09090909090909091,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.08241494968854815,0.3333333333333333,0,0,True,False,False,False,True
1029,1970,PhD,Together,0.3833412001636301,0,1,01-08-2013,0.27272727272727276,200,5,44,0,10,20,1,0.4545454545454546,0.09090909090909091,0.38461538461538464,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.13128893148059417,0.3333333333333333,2,1,False,False,True,True,False
7369,1981,Master,Married,0.21056043299033955,1,0,02-10-2013,0.5656565656565657,25,6,25,6,0,0,2,0.18181818181818182,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.2545454545454545,0.02731193100143747,0.3333333333333333,2,1,False,False,True,True,False
8159,1968,Graduation,Married,0.3007331885836559,1,1,01-04-2014,0.10101010101010102,117,0,22,13,0,30,3,0.36363636363636365,0.09090909090909091,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.49090909090909085,0.08481073310972688,0.6666666666666666,1,1,False,True,False,True,False
1160,1970,Graduation,Married,0.061411624028446465,1,1,23-08-2013,0.48484848484848486,9,4,17,10,2,7,4,0.2727272727272727,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.021082894106372783,0.6666666666666666,1,1,False,True,False,True,False
10242,1966,PhD,Together,0.276723622518015,1,1,16-09-2013,0.393939393939394,56,0,11,0,0,8,2,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.5272727272727272,0.03354096789650216,0.6666666666666666,2,1,False,False,True,True,False
5253,1956,Master,Together,0.32160231599483935,1,1,09-07-2013,0.8585858585858587,145,13,46,17,2,4,6,0.36363636363636365,0.18181818181818182,0.3076923076923077,0.5,0,0,0,0,0,0,3,11,0,0.7090909090909091,0.10637278390033542,0.6666666666666666,2,1,False,False,True,True,False
5314,1951,Graduation,Together,0.23403505459580226,0,1,18-03-2013,0.696969696969697,270,3,27,39,6,99,7,0.6363636363636364,0.09090909090909091,0.38461538461538464,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.7999999999999999,0.21034978437949212,0.3333333333333333,1,1,False,True,False,True,False
5081,1967,2n Cycle,Together,0.27892004153686395,1,1,20-10-2013,0.5454545454545455,9,0,16,6,6,10,1,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.5090909090909091,0.020124580737901295,0.6666666666666666,0,1,True,False,False,True,False
5123,1951,Master,Married,0.15071588155700305,0,0,15-04-2013,0.5757575757575758,37,12,23,8,11,52,1,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.7999999999999999,0.06612362242453282,0.0,2,1,False,False,True,True,False
5756,1983,Graduation,Together,0.22625633279838886,1,0,03-04-2014,0.6464646464646465,46,0,7,0,0,2,2,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.21818181818181814,0.023957834211787255,0.3333333333333333,1,1,False,True,False,True,False
8036,1971,2n Cycle,Together,0.14693980301456938,1,1,18-04-2014,0.10101010101010102,31,1,13,7,2,9,4,0.18181818181818182,0.09090909090909091,0.3076923076923077,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.4363636363636364,0.027791087685673215,0.6666666666666666,0,1,True,False,False,True,False
5057,1961,Master,Married,0.3668586173259071,0,1,14-09-2013,0.7474747474747475,264,47,188,54,47,11,2,0.36363636363636365,0.36363636363636365,0.7692307692307693,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.618181818181818,0.2903689506468615,0.3333333333333333,2,1,False,False,True,True,False
4179,1959,Graduation,Together,0.13039428553447246,0,0,20-08-2013,0.9494949494949496,8,9,9,2,5,22,1,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.6545454545454544,0.023957834211787255,0.0,1,1,False,True,False,True,False
6424,1977,Graduation,Together,0.18676484470876997,1,0,30-01-2014,0.09090909090909091,12,6,2,11,2,16,1,0.09090909090909091,0.0,0.23076923076923078,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.021082894106372783,0.3333333333333333,1,1,False,True,False,True,False
3075,1972,PhD,Married,0.3553982189496208,0,0,11-09-2013,0.4747474747474748,130,30,168,20,34,0,1,0.2727272727272727,0.36363636363636365,0.5384615384615385,0.07142857142857142,0,0,0,0,0,0,3,11,0,0.4181818181818182,0.18064206995687593,0.0,2,1,False,False,True,True,False
5252,1969,Graduation,Divorced,0.12843701815664432,1,0,26-10-2012,0.8080808080808082,16,12,18,7,1,13,1,0.18181818181818182,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.4727272727272728,0.0297077144226162,0.3333333333333333,1,0,False,True,False,False,True
7444,1969,Master,Married,0.24334938166713865,1,1,19-10-2013,0.20202020202020204,19,0,9,0,0,2,2,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.4727272727272728,0.011978917105893628,0.6666666666666666,2,1,False,False,True,True,False
6919,1978,2n Cycle,Married,0.1430000944019636,1,0,04-06-2013,0.393939393939394,4,7,15,13,9,15,3,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.027791087685673215,0.3333333333333333,0,1,True,False,False,True,False
3537,1981,Graduation,Together,0.17361779791686333,1,0,17-08-2012,0.5757575757575758,31,3,31,2,8,4,3,0.2727272727272727,0.0,0.3076923076923077,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.2545454545454545,0.03545759463344514,0.3333333333333333,1,1,False,True,False,True,False
10277,1961,Graduation,Single,0.16727398596557475,0,1,21-02-2013,0.27272727272727276,36,0,2,0,0,4,1,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.618181818181818,0.01772879731672257,0.3333333333333333,1,0,False,True,False,False,True
2453,1960,Graduation,Together,0.3732338965983826,0,1,31-08-2012,0.8383838383838385,526,28,135,10,21,99,3,0.4545454545454546,0.2727272727272727,0.9230769230769231,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.6363636363636364,0.3900335409678965,0.3333333333333333,1,1,False,True,False,True,False
7972,1955,Graduation,Single,0.43679159193177886,0,0,17-09-2013,0.797979797979798,400,32,519,71,75,54,1,0.2727272727272727,0.36363636363636365,0.6923076923076923,0.07142857142857142,0,0,0,0,0,0,3,11,0,0.7272727272727272,0.5491135601341639,0.0,1,0,False,True,False,False,True
895,1948,PhD,Married,0.3648006545202807,0,2,09-12-2012,0.696969696969697,410,16,114,0,5,49,3,0.4545454545454546,0.18181818181818182,0.7692307692307693,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.8545454545454546,0.28222328701485383,0.6666666666666666,2,1,False,False,True,True,False
1177,1966,Master,Together,0.2902293967714529,1,1,26-01-2013,0.7777777777777778,80,3,26,4,2,14,4,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.5272727272727272,0.0594154288452324,0.6666666666666666,2,1,False,False,True,True,False
7232,1973,Graduation,Widow,0.24498568236885992,0,1,11-02-2014,1.0,55,0,6,2,0,4,2,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.4,0.0297077144226162,0.3333333333333333,1,0,False,True,False,False,True
8477,1956,Graduation,Divorced,0.14253437804839675,2,1,11-03-2013,0.6161616161616162,5,1,13,3,5,1,1,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.7090909090909091,0.011020603737422138,1.0,1,0,False,True,False,False,True
2457,1975,Basic,Married,0.17180528021649516,0,1,26-10-2012,0.23232323232323235,8,4,5,15,2,11,2,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.36363636363636365,0.019166267369429803,0.3333333333333333,0,1,True,False,False,True,False
7930,1969,Master,Single,0.14710972654897891,0,0,19-08-2013,0.7474747474747475,101,13,76,20,18,40,2,0.2727272727272727,0.09090909090909091,0.46153846153846156,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.4727272727272728,0.12601820795400098,0.0,2,0,False,False,True,False,True
4587,1944,Master,Widow,0.2612039397086126,0,0,18-07-2013,0.9090909090909092,162,25,53,16,0,10,1,0.2727272727272727,0.09090909090909091,0.5384615384615385,0.21428571428571427,0,0,0,0,0,0,3,11,0,0.9272727272727271,0.1250598945855295,0.0,2,0,False,False,True,False,True
6682,1973,Basic,Married,0.09739765253783945,1,0,11-12-2012,0.4141414141414142,2,8,1,4,7,15,1,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.4,0.015333013895543843,0.3333333333333333,0,1,True,False,False,True,False
6222,1967,Graduation,Married,0.120028949935492,2,1,28-10-2013,0.2828282828282829,25,0,8,2,0,2,2,0.18181818181818182,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.5090909090909091,0.015333013895543843,1.0,1,1,False,True,False,True,False
3083,1974,Graduation,Married,0.26643380848988324,1,1,26-07-2013,0.888888888888889,215,13,87,17,17,24,5,0.5454545454545454,0.18181818181818182,0.38461538461538464,0.5,0,0,0,0,0,0,3,11,0,0.38181818181818183,0.1763296597987542,0.6666666666666666,1,1,False,True,False,True,False
8953,1965,Master,Single,0.20320966676106866,2,1,06-05-2013,0.9494949494949496,27,0,5,0,0,3,2,0.09090909090909091,0.0,0.23076923076923078,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.5454545454545455,0.014374700527072352,1.0,2,0,False,False,True,False,True
1503,1976,PhD,Together,1.0000000000000002,1,1,03-06-2013,0.31313131313131315,85,1,16,2,1,2,0,0.0,0.0,0.07692307692307693,0.07142857142857142,0,0,0,0,0,0,3,11,0,0.34545454545454546,0.048873981792046,0.6666666666666666,2,1,False,False,True,True,False
8650,1978,Graduation,Widow,0.3188268982661506,1,1,18-03-2013,0.31313131313131315,5,6,10,6,5,10,1,0.09090909090909091,0.0,0.23076923076923078,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.01772879731672257,0.6666666666666666,1,0,False,True,False,False,True
10862,1960,Master,Married,0.17004940369426352,0,1,17-08-2012,0.06060606060606061,179,8,83,19,11,26,5,0.09090909090909091,0.18181818181818182,0.6923076923076923,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.6363636363636364,0.1538092956396742,0.3333333333333333,2,1,False,False,True,True,False
2782,1961,PhD,Married,0.3206771767519431,0,1,11-07-2013,0.23232323232323235,352,0,27,10,0,15,3,0.5454545454545454,0.09090909090909091,0.5384615384615385,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.618181818181818,0.1911835170100623,0.3333333333333333,2,1,False,False,True,True,False
6941,1971,Graduation,Single,0.17703514899776585,0,0,14-07-2013,0.9292929292929294,17,8,12,11,15,32,1,0.18181818181818182,0.09090909090909091,0.15384615384615385,0.5,0,0,0,0,0,0,3,11,0,0.4363636363636364,0.043124101581217066,0.0,1,0,False,True,False,False,True
10708,1978,2n Cycle,Single,0.21066112841813778,1,0,28-12-2013,0.5050505050505051,10,6,11,0,4,2,1,0.09090909090909091,0.0,0.23076923076923078,0.5,0,0,0,0,0,0,3,11,0,0.3090909090909091,0.013416387158600863,0.3333333333333333,0,0,True,False,False,False,True
3641,1976,Graduation,Married,0.06370244501085623,1,0,20-01-2013,0.9393939393939394,10,2,15,2,1,6,2,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.34545454545454546,0.014853857211308098,0.3333333333333333,1,1,False,True,False,True,False
3469,1977,PhD,Divorced,0.19500298939551275,1,1,06-09-2012,0.9494949494949496,19,18,33,24,1,8,3,0.2727272727272727,0.0,0.23076923076923078,0.6428571428571428,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.046957355055103026,0.6666666666666666,2,0,False,False,True,False,True
5063,1977,Graduation,Single,0.15901696088611977,1,0,18-12-2012,0.7676767676767677,41,5,129,10,3,3,3,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.6428571428571428,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.08912314326784859,0.3333333333333333,1,0,False,True,False,False,True
10727,1970,PhD,Married,0.4127379716164763,1,0,19-11-2013,0.43434343434343436,1181,107,199,39,30,30,2,0.6363636363636364,0.2727272727272727,1.0,0.5714285714285714,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.757546717776713,0.3333333333333333,2,1,False,False,True,True,False
9624,1958,PhD,Together,0.3901066742188238,0,0,13-06-2014,0.4646464646464647,603,45,207,36,18,54,1,0.2727272727272727,0.36363636363636365,0.46153846153846156,0.07142857142857142,0,0,0,0,0,0,3,11,0,0.6727272727272727,0.4590321034978438,0.0,2,1,False,False,True,True,False
8461,1962,Graduation,Divorced,0.2681015765127915,2,1,10-03-2014,0.030303030303030304,14,0,1,0,0,1,1,0.09090909090909091,0.0,0.15384615384615385,0.5,0,0,0,0,0,0,3,11,0,0.6,0.005270723526593196,1.0,1,0,False,True,False,False,True
944,1962,Graduation,Married,0.3315334025614399,0,1,08-01-2013,0.06060606060606061,121,103,69,8,44,48,1,0.36363636363636365,0.18181818181818182,0.5384615384615385,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.6,0.18591279348346912,0.3333333333333333,1,1,False,True,False,True,False
4149,1948,PhD,Together,0.4571446552754964,0,0,13-05-2014,0.5757575757575758,586,66,653,17,0,26,1,0.4545454545454546,0.8181818181818182,0.46153846153846156,0.14285714285714285,0,0,0,0,0,0,3,11,0,0.8545454545454546,0.6435074269286056,0.0,2,1,False,False,True,True,False
2131,1959,PhD,Divorced,0.37356115673872686,0,1,30-12-2012,0.37373737373737376,1063,89,102,16,12,25,4,0.8181818181818182,0.36363636363636365,0.46153846153846156,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.6545454545454544,0.6238620028749401,0.3333333333333333,2,0,False,False,True,False,True
4381,1971,PhD,Married,0.2703735171024891,1,1,18-08-2013,0.5656565656565657,163,2,40,8,11,11,7,0.2727272727272727,0.09090909090909091,0.46153846153846156,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.4363636363636364,0.11020603737422137,0.6666666666666666,2,1,False,False,True,True,False
3376,1970,Master,Divorced,0.32587557821202684,1,0,13-12-2013,0.09090909090909091,125,6,73,8,4,19,1,0.2727272727272727,0.09090909090909091,0.46153846153846156,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.4545454545454545,0.11020603737422137,0.3333333333333333,2,0,False,False,True,False,True
4679,1977,Master,Married,0.47331885836558735,0,1,23-05-2014,0.42424242424242425,721,0,152,119,50,50,3,0.6363636363636364,0.5454545454545454,0.9230769230769231,0.2857142857142857,0,0,0,0,0,0,3,11,0,0.32727272727272727,0.5208433157642549,0.3333333333333333,2,1,False,False,True,True,False
10928,1958,Graduation,Together,0.39890493722269427,0,1,16-09-2013,0.2828282828282829,315,4,62,41,31,146,2,0.6363636363636364,0.09090909090909091,0.5384615384615385,0.3571428571428571,0,0,0,0,0,0,3,11,0,0.6727272727272727,0.2846190704360326,0.3333333333333333,1,1,False,True,False,True,False
6728,1985,Graduation,Together,0.16111897794140784,1,0,27-08-2012,0.38383838383838387,16,0,17,6,3,6,2,0.09090909090909091,0.0,0.23076923076923078,0.6428571428571428,0,0,0,0,0,0,3,11,0,0.18181818181818177,0.02060373742213704,0.3333333333333333,1,1,False,True,False,True,False
6661,1974,Graduation,Married,0.40242298373139496,0,1,12-08-2012,0.6363636363636365,757,80,217,29,80,11,5,0.8181818181818182,0.5454545454545454,0.9230769230769231,0.42857142857142855,0,0,0,0,0,0,3,11,0,0.38181818181818183,0.560134163871586,0.3333333333333333,1,1,False,True,False,True,False
